code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
300172.SZ,2023-09-20,2023-09-21,6.56,6.51,2800,-181.4559999999995,-0.7621951219512169,调仓换股
301004.SZ,2023-09-20,2023-09-22,45.1,44.34,1000,-859.764999999998,-1.6851441241685101,调仓换股
688138.SH,2023-09-21,2023-09-22,20.68,21.07,1300,445.3702500000007,1.885880077369442,调仓换股
920429.BJ,2023-09-22,2023-09-25,7.4,7.39,6200,-165.09050000000417,-0.13513513513514425,调仓换股
300172.SZ,2023-09-22,2023-09-25,6.63,6.72,2800,209.3679999999996,1.3574660633484141,调仓换股
688259.SH,2023-09-22,2023-09-25,86.03,90.51,100,424.8980000000004,5.207485760781127,调仓换股
000830.SZ,2023-09-21,2023-09-26,11.32,11.16,5200,-962.5720000000008,-1.413427561837457,调仓换股
920735.BJ,2023-09-25,2023-09-27,28.24,27.79,1300,-666.285749999999,-1.5934844192634536,调仓换股
601808.SH,2023-09-26,2023-09-27,16.21,16.39,4800,686.9879999999986,1.1104256631708802,调仓换股
600293.SH,2023-09-22,2023-09-28,3.25,3.2,10700,-612.039999999998,-1.538461538461533,第5天未盈利 (-1.5%)
601001.SH,2023-09-27,2023-10-09,11.1,11.32,4200,817.0260000000028,1.9819819819819877,调仓换股
601666.SH,2023-09-28,2023-10-09,10.31,10.41,4300,329.28324999999853,0.9699321047526638,调仓换股
920682.BJ,2023-10-09,2023-10-10,5.68,5.67,9900,-225.2992499999979,-0.17605633802816525,调仓换股
920599.BJ,2023-10-09,2023-10-10,9.11,8.76,4500,-1663.6949999999986,-3.841931942919865,调仓换股
920651.BJ,2023-09-27,2023-10-11,14.0,12.77,1500,-1888.3100000000006,-8.785714285714288,第5天未盈利 (-8.8%)
601666.SH,2023-10-10,2023-10-11,10.08,10.09,4500,-57.16125000000096,0.09920634920634709,调仓换股
601001.SH,2023-10-11,2023-10-12,10.97,10.96,4200,-145.57199999999912,-0.09115770282588684,调仓换股
003015.SZ,2023-10-10,2023-10-13,11.35,11.28,2000,-190.76000000000056,-0.6167400881057294,调仓换股
920651.BJ,2023-10-11,2023-10-13,12.77,12.3,1800,-895.8149999999979,-3.680501174628026,调仓换股
000983.SZ,2023-10-12,2023-10-13,9.63,9.78,4900,627.175499999993,1.5576323987538792,调仓换股
600615.SH,2023-10-12,2023-10-16,9.49,9.6,2500,220.99999999999858,1.1591148577449888,调仓换股
920249.BJ,2023-10-12,2023-10-17,4.54,4.34,4000,-839.7200000000007,-4.405286343612339,调仓换股
300461.SZ,2023-10-16,2023-10-17,21.83,22.21,1300,429.0357500000033,1.7407237746220914,调仓换股
002184.SZ,2023-10-13,2023-10-18,15.08,14.32,2400,-1901.3279999999995,-5.0397877984084865,调仓换股
301333.SZ,2023-10-17,2023-10-18,66.62,64.82,400,-778.3380000000045,-2.7018913239267657,调仓换股
300461.SZ,2023-10-18,2023-10-19,21.39,21.64,1400,281.834,1.168770453482936,调仓换股
600603.SH,2023-10-18,2023-10-20,6.56,6.57,6400,-30.607999999995684,0.1524390243902542,调仓换股
603626.SH,2023-10-19,2023-10-20,7.29,7.11,6200,-1215.1844999999985,-2.4691358024691317,调仓换股
300809.SZ,2023-10-17,2023-10-23,25.22,23.56,900,-1541.709,-6.582077716098335,第5天未盈利 (-6.6%)
300926.SZ,2023-10-20,2023-10-24,29.73,30.61,800,648.9019999999991,2.9599730911537137,调仓换股
000426.SZ,2023-10-23,2023-10-24,9.3,9.38,5400,318.0330000000004,0.8602150537634415,调仓换股
002708.SZ,2023-10-24,2023-10-25,7.71,7.93,2800,566.0409999999994,2.853437094682228,调仓换股
000801.SZ,2023-10-24,2023-10-25,7.96,8.76,3600,2809.0439999999994,10.050251256281404,调仓换股
920978.BJ,2023-10-20,2023-10-26,7.66,7.74,4000,250.3400000000003,1.044386422976502,调仓换股
300122.SZ,2023-10-25,2023-10-26,55.4,56.53,700,701.9652500000018,2.0397111913357446,调仓换股
603108.SH,2023-10-25,2023-10-26,15.33,16.29,1300,1200.3517499999991,6.262230919765161,调仓换股
300351.SZ,2023-10-26,2023-10-27,20.24,19.59,900,-625.2619999999987,-3.2114624505928786,调仓换股
688079.SH,2023-10-26,2023-10-27,10.77,10.95,3000,466.08749999999907,1.6713091922005545,调仓换股
300301.SZ,2023-10-26,2023-10-30,1.73,1.82,11400,979.3170000000008,5.202312138728328,调仓换股
603496.SH,2023-10-27,2023-10-30,31.68,33.23,500,736.7699999999986,4.892676767676759,调仓换股
002845.SZ,2023-10-27,2023-10-30,17.19,18.12,1800,1600.6139999999996,5.410122164048863,调仓换股
002270.SZ,2023-10-27,2023-10-30,12.5,12.7,3700,634.2724999999974,1.5999999999999945,调仓换股
603269.SH,2023-10-27,2023-10-31,14.48,14.58,2000,134.3899999999993,0.6906077348066274,调仓换股
300225.SZ,2023-10-30,2023-11-01,10.42,10.64,3600,705.8160000000023,2.1113243761996223,调仓换股
600439.SH,2023-11-01,2023-11-02,2.75,2.74,12500,-202.06249999999733,-0.3636363636363559,调仓换股
300134.SZ,2023-11-01,2023-11-02,10.83,10.58,1800,-493.08799999999997,-2.3084025854108954,调仓换股
300164.SZ,2023-11-01,2023-11-02,5.14,5.2,4700,227.01000000000232,1.1673151750972859,调仓换股
603496.SH,2023-10-31,2023-11-06,30.53,28.18,500,-1208.1800000000005,-7.697346871929255,第5天未盈利 (-7.7%)
301131.SZ,2023-11-03,2023-11-06,49.03,51.04,300,567.3759999999994,4.099530899449313,调仓换股
688166.SH,2023-11-01,2023-11-07,37.69,35.85,400,-769.6799999999986,-4.881931546829389,第5天未盈利 (-4.9%)
605128.SH,2023-11-02,2023-11-07,53.9,55.3,600,765.3449999999992,2.5974025974025947,调仓换股
603496.SH,2023-11-06,2023-11-07,28.18,29.99,500,870.0099999999993,6.422995031937539,调仓换股
300351.SZ,2023-11-03,2023-11-08,17.3,18.41,800,853.5439999999996,6.416184971098263,调仓换股
002682.SZ,2023-11-06,2023-11-08,6.14,6.95,3600,2859.7050000000017,13.192182410423461,调仓换股
